plotName,treatmentName,mean ndvi,max crop height m nir-based
1332,NAM-4,0.7731881737709045,1.0911097546148767
1102,NAM-4,0.7775603532791138,
1332,NAM-4,0.7731881737709045,1.0911097546148767
1332,NAM-4,0.7731881737709045,1.0911097546148767
1247,NAM-4,0.7984986305236816,0.244624559675799
1102,NAM-4,0.7775603532791138,
1332,NAM-4,0.7731881737709045,1.0911097546148767
1102,NAM-4,0.7775603532791138,
1247,NAM-4,0.7984986305236816,0.244624559675799
1329,NAM-88,0.8550363779067993,1.3056031305052898
1229,NAM-88,0.8689970970153809,1.1766124185343756
1329,NAM-88,0.8550363779067993,1.3056031305052898
1129,NAM-88,0.8294818997383118,1.0551159374456347
1229,NAM-88,0.8689970970153809,1.1766124185343756
1229,NAM-88,0.8689970970153809,1.1766124185343756
1229,NAM-88,0.8689970970153809,1.1766124185343756
1129,NAM-88,0.8294818997383118,1.0551159374456347
1329,NAM-88,0.8550363779067993,1.3056031305052898
1329,NAM-88,0.8550363779067993,1.3056031305052898
1329,NAM-88,0.8550363779067993,1.3056031305052898
1129,NAM-88,0.8294818997383118,1.0551159374456347
1129,NAM-88,0.8294818997383118,1.0551159374456347
1229,NAM-88,0.8689970970153809,1.1766124185343756
1129,NAM-88,0.8294818997383118,1.0551159374456347
1145,NAM-42,0.8274374008178711,0.5448838094285975
1352,NAM-42,0.8507182002067566,
1352,NAM-42,0.8507182002067566,
1352,NAM-42,0.8507182002067566,
1145,NAM-42,0.8274374008178711,0.5448838094285975
1249,NAM-42,0.8483415842056274,0.5706971938166703
1145,NAM-42,0.8274374008178711,0.5448838094285975
1352,NAM-42,0.8507182002067566,
1249,NAM-42,0.8483415842056274,0.5706971938166703
1249,NAM-42,0.8483415842056274,0.5706971938166703
1145,NAM-42,0.8274374008178711,0.5448838094285975
1249,NAM-42,0.8483415842056274,0.5706971938166703
1352,NAM-42,0.8507182002067566,
1145,NAM-42,0.8274374008178711,0.5448838094285975
1249,NAM-42,0.8483415842056274,0.5706971938166703
1136,NAM-75,0.8140365481376648,0.49647076747328356
1251,NAM-75,0.8270572423934937,0.5518561103442607
1342,NAM-75,0.8289179801940918,
1251,NAM-75,0.8270572423934937,0.5518561103442607
1342,NAM-75,0.8289179801940918,
1251,NAM-75,0.8270572423934937,0.5518561103442607
1251,NAM-75,0.8270572423934937,0.5518561103442607
1136,NAM-75,0.8140365481376648,0.49647076747328356
1136,NAM-75,0.8140365481376648,0.49647076747328356
1342,NAM-75,0.8289179801940918,
1251,NAM-75,0.8270572423934937,0.5518561103442607
1342,NAM-75,0.8289179801940918,
1136,NAM-75,0.8140365481376648,0.49647076747328356
1342,NAM-75,0.8289179801940918,
1136,NAM-75,0.8140365481376648,0.49647076747328356
1241,NAM-82,0.842157244682312,0.32736580937671533
1322,NAM-82,0.8311232328414917,0.8004950094584729
1241,NAM-82,0.842157244682312,0.32736580937671533
1322,NAM-82,0.8311232328414917,0.8004950094584729
1104,NAM-82,0.8239688277244568,0.6352825980142711
1241,NAM-82,0.842157244682312,0.32736580937671533
1104,NAM-82,0.8239688277244568,0.6352825980142711
1322,NAM-82,0.8311232328414917,0.8004950094584729
1104,NAM-82,0.8239688277244568,0.6352825980142711
1322,NAM-82,0.8311232328414917,0.8004950094584729
1241,NAM-82,0.842157244682312,0.32736580937671533
1241,NAM-82,0.842157244682312,0.32736580937671533
1104,NAM-82,0.8239688277244568,0.6352825980142711
1104,NAM-82,0.8239688277244568,0.6352825980142711
1322,NAM-82,0.8311232328414917,0.8004950094584729
1345,NAM-5,0.7511721849441528,0.6856415265215787
1225,NAM-5,0.7557961344718933,0.7799413236382975
S1345,NAM-5,0.7554529309272766,
1345,NAM-5,0.7511721849441528,0.6856415265215787
S1142,NAM-5,0.8090315461158752,0.8000118359584576
S1225,NAM-5,0.7576229572296143,0.509780617739807
1142,NAM-5,0.8044329881668091,0.6683814430423922
S1345,NAM-5,0.7554529309272766,
S1225,NAM-5,0.7576229572296143,0.509780617739807
1142,NAM-5,0.8044329881668091,0.6683814430423922
S1142,NAM-5,0.8090315461158752,0.8000118359584576
1225,NAM-5,0.7557961344718933,0.7799413236382975
S1142,NAM-5,0.8090315461158752,0.8000118359584576
S1225,NAM-5,0.7576229572296143,0.509780617739807
1142,NAM-5,0.8044329881668091,0.6683814430423922
1225,NAM-5,0.7557961344718933,0.7799413236382975
S1225,NAM-5,0.7576229572296143,0.509780617739807
1345,NAM-5,0.7511721849441528,0.6856415265215787
1225,NAM-5,0.7557961344718933,0.7799413236382975
1345,NAM-5,0.7511721849441528,0.6856415265215787
S1345,NAM-5,0.7554529309272766,
S1142,NAM-5,0.8090315461158752,0.8000118359584576
1345,NAM-5,0.7511721849441528,0.6856415265215787
S1345,NAM-5,0.7554529309272766,
1225,NAM-5,0.7557961344718933,0.7799413236382975
S1345,NAM-5,0.7554529309272766,
1142,NAM-5,0.8044329881668091,0.6683814430423922
S1142,NAM-5,0.8090315461158752,0.8000118359584576
S1225,NAM-5,0.7576229572296143,0.509780617739807
1142,NAM-5,0.8044329881668091,0.6683814430423922
1227,NAM-1,0.8174533843994141,0.5013358153869376
1134,NAM-1,0.8060697913169861,0.7488746323853661
1227,NAM-1,0.8174533843994141,0.5013358153869376
1134,NAM-1,0.8060697913169861,0.7488746323853661
1338,NAM-1,0.818854033946991,1.21781003844319
1338,NAM-1,0.818854033946991,1.21781003844319
1227,NAM-1,0.8174533843994141,0.5013358153869376
1134,NAM-1,0.8060697913169861,0.7488746323853661
1134,NAM-1,0.8060697913169861,0.7488746323853661
1227,NAM-1,0.8174533843994141,0.5013358153869376
1338,NAM-1,0.818854033946991,1.21781003844319
1227,NAM-1,0.8174533843994141,0.5013358153869376
1134,NAM-1,0.8060697913169861,0.7488746323853661
1338,NAM-1,0.818854033946991,1.21781003844319
1338,NAM-1,0.818854033946991,1.21781003844319
1228,NAM-34,0.7620500922203064,1.2112185537719142
1315,NAM-34,0.8076992630958557,0.6713409260275398
1228,NAM-34,0.7620500922203064,1.2112185537719142
1112,NAM-34,0.7594988346099854,0.5114382871074667
1112,NAM-34,0.7594988346099854,0.5114382871074667
1315,NAM-34,0.8076992630958557,0.6713409260275398
1112,NAM-34,0.7594988346099854,0.5114382871074667
1228,NAM-34,0.7620500922203064,1.2112185537719142
1112,NAM-34,0.7594988346099854,0.5114382871074667
1112,NAM-34,0.7594988346099854,0.5114382871074667
1228,NAM-34,0.7620500922203064,1.2112185537719142
1315,NAM-34,0.8076992630958557,0.6713409260275398
1228,NAM-34,0.7620500922203064,1.2112185537719142
1315,NAM-34,0.8076992630958557,0.6713409260275398
1315,NAM-34,0.8076992630958557,0.6713409260275398
1207,NAM-53,0.8186163902282715,0.6093997500887554
1321,NAM-53,0.8507171273231506,
1321,NAM-53,0.8507171273231506,
1207,NAM-53,0.8186163902282715,0.6093997500887554
1153,NAM-53,0.8340957760810852,0.44267788017043586
1207,NAM-53,0.8186163902282715,0.6093997500887554
1153,NAM-53,0.8340957760810852,0.44267788017043586
1321,NAM-53,0.8507171273231506,
1207,NAM-53,0.8186163902282715,0.6093997500887554
1321,NAM-53,0.8507171273231506,
1153,NAM-53,0.8340957760810852,0.44267788017043586
1321,NAM-53,0.8507171273231506,
1153,NAM-53,0.8340957760810852,0.44267788017043586
1153,NAM-53,0.8340957760810852,0.44267788017043586
1207,NAM-53,0.8186163902282715,0.6093997500887554
1231,NAM-37,0.838083803653717,0.40931242692931846
S1320,NAM-37,0.8393925428390503,
S1320,NAM-37,0.8393925428390503,
S1320,NAM-37,0.8393925428390503,
1231,NAM-37,0.838083803653717,0.40931242692931846
S1320,NAM-37,0.8393925428390503,
1127,NAM-37,0.8287756443023682,0.4115748532172461
S1127,NAM-37,0.8304592967033386,0.6149725578413268
1320,NAM-37,0.8381803035736084,0.9882454253143464
1127,NAM-37,0.8287756443023682,0.4115748532172461
1320,NAM-37,0.8381803035736084,0.9882454253143464
S1231,NAM-37,0.8352907299995422,0.4269730135454779
S1127,NAM-37,0.8304592967033386,0.6149725578413268
1127,NAM-37,0.8287756443023682,0.4115748532172461
1320,NAM-37,0.8381803035736084,0.9882454253143464
S1127,NAM-37,0.8304592967033386,0.6149725578413268
1127,NAM-37,0.8287756443023682,0.4115748532172461
S1320,NAM-37,0.8393925428390503,
1231,NAM-37,0.838083803653717,0.40931242692931846
1320,NAM-37,0.8381803035736084,0.9882454253143464
S1231,NAM-37,0.8352907299995422,0.4269730135454779
1231,NAM-37,0.838083803653717,0.40931242692931846
1231,NAM-37,0.838083803653717,0.40931242692931846
1320,NAM-37,0.8381803035736084,0.9882454253143464
1127,NAM-37,0.8287756443023682,0.4115748532172461
S1231,NAM-37,0.8352907299995422,0.4269730135454779
S1231,NAM-37,0.8352907299995422,0.4269730135454779
S1127,NAM-37,0.8304592967033386,0.6149725578413268
S1127,NAM-37,0.8304592967033386,0.6149725578413268
S1231,NAM-37,0.8352907299995422,0.4269730135454779
1235,NAM-25,0.8421251177787781,
1353,NAM-25,0.804781436920166,1.1260671197628653
1235,NAM-25,0.8421251177787781,
1235,NAM-25,0.8421251177787781,
1155,NAM-25,0.8130099773406982,
1155,NAM-25,0.8130099773406982,
1353,NAM-25,0.804781436920166,1.1260671197628653
1353,NAM-25,0.804781436920166,1.1260671197628653
1235,NAM-25,0.8421251177787781,
1353,NAM-25,0.804781436920166,1.1260671197628653
1235,NAM-25,0.8421251177787781,
1155,NAM-25,0.8130099773406982,
1353,NAM-25,0.804781436920166,1.1260671197628653
1155,NAM-25,0.8130099773406982,
1155,NAM-25,0.8130099773406982,
1109,NAM-57,0.8545640110969543,0.7110047714986649
1109,NAM-57,0.8545640110969543,0.7110047714986649
1232,NAM-57,0.8616586923599243,2.4362886850902896
1305,NAM-57,0.8508089780807495,0.9145835410917584
1232,NAM-57,0.8616586923599243,2.4362886850902896
1305,NAM-57,0.8508089780807495,0.9145835410917584
1232,NAM-57,0.8616586923599243,2.4362886850902896
1232,NAM-57,0.8616586923599243,2.4362886850902896
1109,NAM-57,0.8545640110969543,0.7110047714986649
1109,NAM-57,0.8545640110969543,0.7110047714986649
1305,NAM-57,0.8508089780807495,0.9145835410917584
1109,NAM-57,0.8545640110969543,0.7110047714986649
1305,NAM-57,0.8508089780807495,0.9145835410917584
1232,NAM-57,0.8616586923599243,2.4362886850902896
1305,NAM-57,0.8508089780807495,0.9145835410917584
1308,YN04-C1213,0.8297145366668701,
S1216,YN04-C1213,0.8232036828994751,0.6257592926758093
S1216,YN04-C1213,0.8232036828994751,0.6257592926758093
1216,YN04-C1213,0.8141822814941406,
1119,YN04-C1213,0.8213784098625183,
S1119,YN04-C1213,0.7978594303131104,
1119,YN04-C1213,0.8213784098625183,
1308,YN04-C1213,0.8297145366668701,
S1119,YN04-C1213,0.7978594303131104,
S1216,YN04-C1213,0.8232036828994751,0.6257592926758093
S1308,YN04-C1213,0.8354028463363647,0.3251349652658746
1119,YN04-C1213,0.8213784098625183,
1308,YN04-C1213,0.8297145366668701,
S1216,YN04-C1213,0.8232036828994751,0.6257592926758093
S1119,YN04-C1213,0.7978594303131104,
1308,YN04-C1213,0.8297145366668701,
1119,YN04-C1213,0.8213784098625183,
S1119,YN04-C1213,0.7978594303131104,
1216,YN04-C1213,0.8141822814941406,
S1308,YN04-C1213,0.8354028463363647,0.3251349652658746
S1119,YN04-C1213,0.7978594303131104,
1216,YN04-C1213,0.8141822814941406,
S1308,YN04-C1213,0.8354028463363647,0.3251349652658746
S1216,YN04-C1213,0.8232036828994751,0.6257592926758093
S1308,YN04-C1213,0.8354028463363647,0.3251349652658746
1216,YN04-C1213,0.8141822814941406,
1308,YN04-C1213,0.8297145366668701,
1119,YN04-C1213,0.8213784098625183,
1216,YN04-C1213,0.8141822814941406,
S1308,YN04-C1213,0.8354028463363647,0.3251349652658746
1323,NAM-68,0.7830963730812073,
1152,NAM-68,0.796644389629364,
1221,NAM-68,0.7853646278381348,0.7759065084502481
1323,NAM-68,0.7830963730812073,
1152,NAM-68,0.796644389629364,
1152,NAM-68,0.796644389629364,
1221,NAM-68,0.7853646278381348,0.7759065084502481
1221,NAM-68,0.7853646278381348,0.7759065084502481
1323,NAM-68,0.7830963730812073,
1152,NAM-68,0.796644389629364,
1323,NAM-68,0.7830963730812073,
1323,NAM-68,0.7830963730812073,
1152,NAM-68,0.796644389629364,
1221,NAM-68,0.7853646278381348,0.7759065084502481
1221,NAM-68,0.7853646278381348,0.7759065084502481
1202,NAM-0,0.8186625242233276,
S1146,NAM-0,0.8296273946762085,1.3654195106939824
S1348,NAM-0,0.8362431526184082,1.135758283464611
S1146,NAM-0,0.8296273946762085,1.3654195106939824
S1202,NAM-0,0.8327210545539856,0.3919600741858176
1146,NAM-0,0.837140679359436,1.9881504595326192
S1202,NAM-0,0.8327210545539856,0.3919600741858176
S1348,NAM-0,0.8362431526184082,1.135758283464611
S1202,NAM-0,0.8327210545539856,0.3919600741858176
1146,NAM-0,0.837140679359436,1.9881504595326192
1348,NAM-0,0.8327686190605164,0.7070858530217947
1348,NAM-0,0.8327686190605164,0.7070858530217947
S1146,NAM-0,0.8296273946762085,1.3654195106939824
1146,NAM-0,0.837140679359436,1.9881504595326192
1348,NAM-0,0.8327686190605164,0.7070858530217947
1146,NAM-0,0.837140679359436,1.9881504595326192
S1146,NAM-0,0.8296273946762085,1.3654195106939824
1348,NAM-0,0.8327686190605164,0.7070858530217947
S1146,NAM-0,0.8296273946762085,1.3654195106939824
S1202,NAM-0,0.8327210545539856,0.3919600741858176
1348,NAM-0,0.8327686190605164,0.7070858530217947
1202,NAM-0,0.8186625242233276,
S1348,NAM-0,0.8362431526184082,1.135758283464611
S1202,NAM-0,0.8327210545539856,0.3919600741858176
1202,NAM-0,0.8186625242233276,
1202,NAM-0,0.8186625242233276,
S1348,NAM-0,0.8362431526184082,1.135758283464611
S1348,NAM-0,0.8362431526184082,1.135758283464611
1202,NAM-0,0.8186625242233276,
1146,NAM-0,0.837140679359436,1.9881504595326192
S1250,NAM-48,0.8427857160568237,
S1326,NAM-48,0.8320445418357849,0.7659479097038684
S1143,NAM-48,0.8366979360580444,0.9565165671758109
1143,NAM-48,0.8225917220115662,0.801795646479377
S1326,NAM-48,0.8320445418357849,0.7659479097038684
S1250,NAM-48,0.8427857160568237,
1326,NAM-48,0.8227064609527588,
1250,NAM-48,0.8366958498954773,0.3513267793889554
S1143,NAM-48,0.8366979360580444,0.9565165671758109
1143,NAM-48,0.8225917220115662,0.801795646479377
1250,NAM-48,0.8366958498954773,0.3513267793889554
S1326,NAM-48,0.8320445418357849,0.7659479097038684
1326,NAM-48,0.8227064609527588,
S1143,NAM-48,0.8366979360580444,0.9565165671758109
1143,NAM-48,0.8225917220115662,0.801795646479377
S1250,NAM-48,0.8427857160568237,
1326,NAM-48,0.8227064609527588,
S1326,NAM-48,0.8320445418357849,0.7659479097038684
1143,NAM-48,0.8225917220115662,0.801795646479377
S1143,NAM-48,0.8366979360580444,0.9565165671758109
1326,NAM-48,0.8227064609527588,
S1250,NAM-48,0.8427857160568237,
S1326,NAM-48,0.8320445418357849,0.7659479097038684
1143,NAM-48,0.8225917220115662,0.801795646479377
1250,NAM-48,0.8366958498954773,0.3513267793889554
S1250,NAM-48,0.8427857160568237,
1250,NAM-48,0.8366958498954773,0.3513267793889554
1326,NAM-48,0.8227064609527588,
S1143,NAM-48,0.8366979360580444,0.9565165671758109
1250,NAM-48,0.8366958498954773,0.3513267793889554
1214,NAM-51,0.7937153577804565,0.6198036293469613
1339,NAM-51,0.775587797164917,1.2705623953904706
1339,NAM-51,0.775587797164917,1.2705623953904706
1339,NAM-51,0.775587797164917,1.2705623953904706
1103,NAM-51,0.7656168341636658,1.2392040026560949
1103,NAM-51,0.7656168341636658,1.2392040026560949
1103,NAM-51,0.7656168341636658,1.2392040026560949
1214,NAM-51,0.7937153577804565,0.6198036293469613
1214,NAM-51,0.7937153577804565,0.6198036293469613
1339,NAM-51,0.775587797164917,1.2705623953904706
1214,NAM-51,0.7937153577804565,0.6198036293469613
1339,NAM-51,0.775587797164917,1.2705623953904706
1103,NAM-51,0.7656168341636658,1.2392040026560949
1214,NAM-51,0.7937153577804565,0.6198036293469613
1103,NAM-51,0.7656168341636658,1.2392040026560949
1150,NAM-14,0.8334657549858093,1.091758417046094
1243,NAM-14,0.8550095558166504,
1243,NAM-14,0.8550095558166504,
1341,NAM-14,0.857631504535675,1.019290607766493
1150,NAM-14,0.8334657549858093,1.091758417046094
1341,NAM-14,0.857631504535675,1.019290607766493
S1341,NAM-14,0.859916090965271,0.9683091708125744
1150,NAM-14,0.8334657549858093,1.091758417046094
S1150,NAM-14,0.8394758701324463,1.0883830756703787
S1341,NAM-14,0.859916090965271,0.9683091708125744
1243,NAM-14,0.8550095558166504,
1341,NAM-14,0.857631504535675,1.019290607766493
S1150,NAM-14,0.8394758701324463,1.0883830756703787
S1150,NAM-14,0.8394758701324463,1.0883830756703787
1150,NAM-14,0.8334657549858093,1.091758417046094
1243,NAM-14,0.8550095558166504,
1341,NAM-14,0.857631504535675,1.019290607766493
1150,NAM-14,0.8334657549858093,1.091758417046094
S1243,NAM-14,0.8593844771385193,0.35249854154460536
1243,NAM-14,0.8550095558166504,
S1243,NAM-14,0.8593844771385193,0.35249854154460536
S1150,NAM-14,0.8394758701324463,1.0883830756703787
S1341,NAM-14,0.859916090965271,0.9683091708125744
S1341,NAM-14,0.859916090965271,0.9683091708125744
S1243,NAM-14,0.8593844771385193,0.35249854154460536
S1243,NAM-14,0.8593844771385193,0.35249854154460536
S1150,NAM-14,0.8394758701324463,1.0883830756703787
S1243,NAM-14,0.8593844771385193,0.35249854154460536
1341,NAM-14,0.857631504535675,1.019290607766493
S1341,NAM-14,0.859916090965271,0.9683091708125744
1128,NAM-85,0.8155894875526428,0.7685580427172454
1343,NAM-85,0.8022027611732483,
1343,NAM-85,0.8022027611732483,
1128,NAM-85,0.8155894875526428,0.7685580427172454
1246,NAM-85,0.8267470002174377,1.2776247297763916
1128,NAM-85,0.8155894875526428,0.7685580427172454
1246,NAM-85,0.8267470002174377,1.2776247297763916
1343,NAM-85,0.8022027611732483,
1128,NAM-85,0.8155894875526428,0.7685580427172454
1343,NAM-85,0.8022027611732483,
1343,NAM-85,0.8022027611732483,
1246,NAM-85,0.8267470002174377,1.2776247297763916
1246,NAM-85,0.8267470002174377,1.2776247297763916
1246,NAM-85,0.8267470002174377,1.2776247297763916
1128,NAM-85,0.8155894875526428,0.7685580427172454
1220,NAM-87,0.8426448702812195,1.521822221900095
1220,NAM-87,0.8426448702812195,1.521822221900095
1301,NAM-87,0.8698077201843262,1.1421451401342324
1147,NAM-87,0.8549191951751709,
1147,NAM-87,0.8549191951751709,
1147,NAM-87,0.8549191951751709,
1220,NAM-87,0.8426448702812195,1.521822221900095
1301,NAM-87,0.8698077201843262,1.1421451401342324
1301,NAM-87,0.8698077201843262,1.1421451401342324
1147,NAM-87,0.8549191951751709,
1220,NAM-87,0.8426448702812195,1.521822221900095
1220,NAM-87,0.8426448702812195,1.521822221900095
1147,NAM-87,0.8549191951751709,
1301,NAM-87,0.8698077201843262,1.1421451401342324
1301,NAM-87,0.8698077201843262,1.1421451401342324
1344,NAM-26,0.8208928108215332,
1218,NAM-26,0.8195914030075073,0.8724948294554906
1107,NAM-26,0.8291751742362976,2.064671221479557
1107,NAM-26,0.8291751742362976,2.064671221479557
1218,NAM-26,0.8195914030075073,0.8724948294554906
1344,NAM-26,0.8208928108215332,
1344,NAM-26,0.8208928108215332,
1344,NAM-26,0.8208928108215332,
1344,NAM-26,0.8208928108215332,
1107,NAM-26,0.8291751742362976,2.064671221479557
1107,NAM-26,0.8291751742362976,2.064671221479557
1218,NAM-26,0.8195914030075073,0.8724948294554906
1107,NAM-26,0.8291751742362976,2.064671221479557
1218,NAM-26,0.8195914030075073,0.8724948294554906
1218,NAM-26,0.8195914030075073,0.8724948294554906
1337,NAM-33,0.8535762429237366,
1337,NAM-33,0.8535762429237366,
1337,NAM-33,0.8535762429237366,
1123,NAM-33,0.8315853476524353,2.869847162383735
1337,NAM-33,0.8535762429237366,
1123,NAM-33,0.8315853476524353,2.869847162383735
1123,NAM-33,0.8315853476524353,2.869847162383735
1239,NAM-33,0.8500537872314453,0.8101295180753141
1123,NAM-33,0.8315853476524353,2.869847162383735
1239,NAM-33,0.8500537872314453,0.8101295180753141
1239,NAM-33,0.8500537872314453,0.8101295180753141
1239,NAM-33,0.8500537872314453,0.8101295180753141
1123,NAM-33,0.8315853476524353,2.869847162383735
1337,NAM-33,0.8535762429237366,
1239,NAM-33,0.8500537872314453,0.8101295180753141
1304,NAM-71,0.798699676990509,
1133,NAM-71,0.8131332993507385,
1237,NAM-71,0.84214186668396,0.5611384874516716
1237,NAM-71,0.84214186668396,0.5611384874516716
1237,NAM-71,0.84214186668396,0.5611384874516716
1304,NAM-71,0.798699676990509,
1133,NAM-71,0.8131332993507385,
1304,NAM-71,0.798699676990509,
1133,NAM-71,0.8131332993507385,
1133,NAM-71,0.8131332993507385,
1304,NAM-71,0.798699676990509,
1237,NAM-71,0.84214186668396,0.5611384874516716
1133,NAM-71,0.8131332993507385,
1304,NAM-71,0.798699676990509,
1237,NAM-71,0.84214186668396,0.5611384874516716
1310,NAM-66,0.8443685173988342,0.9745928016160406
1310,NAM-66,0.8443685173988342,0.9745928016160406
1230,NAM-66,0.8632383346557617,0.3895251470115113
1230,NAM-66,0.8632383346557617,0.3895251470115113
1310,NAM-66,0.8443685173988342,0.9745928016160406
1106,NAM-66,0.8441793918609619,
1230,NAM-66,0.8632383346557617,0.3895251470115113
1106,NAM-66,0.8441793918609619,
1310,NAM-66,0.8443685173988342,0.9745928016160406
1106,NAM-66,0.8441793918609619,
1106,NAM-66,0.8441793918609619,
1106,NAM-66,0.8441793918609619,
1230,NAM-66,0.8632383346557617,0.3895251470115113
1310,NAM-66,0.8443685173988342,0.9745928016160406
1230,NAM-66,0.8632383346557617,0.3895251470115113
S1302,NAM-23,0.8511216044425964,1.6091203494211186
S1122,NAM-23,0.8434314727783203,
S1122,NAM-23,0.8434314727783203,
S1222,NAM-23,0.8265962600708008,0.3044857165806434
1222,NAM-23,0.8165154457092285,0.8336606473407642
S1302,NAM-23,0.8511216044425964,1.6091203494211186
1302,NAM-23,0.8274660706520081,0.9203215311510462
1122,NAM-23,0.8378621339797974,1.4904539078937091
S1122,NAM-23,0.8434314727783203,
1222,NAM-23,0.8165154457092285,0.8336606473407642
S1222,NAM-23,0.8265962600708008,0.3044857165806434
S1222,NAM-23,0.8265962600708008,0.3044857165806434
1302,NAM-23,0.8274660706520081,0.9203215311510462
S1222,NAM-23,0.8265962600708008,0.3044857165806434
1302,NAM-23,0.8274660706520081,0.9203215311510462
1122,NAM-23,0.8378621339797974,1.4904539078937091
1122,NAM-23,0.8378621339797974,1.4904539078937091
1222,NAM-23,0.8165154457092285,0.8336606473407642
1222,NAM-23,0.8165154457092285,0.8336606473407642
1222,NAM-23,0.8165154457092285,0.8336606473407642
S1222,NAM-23,0.8265962600708008,0.3044857165806434
S1302,NAM-23,0.8511216044425964,1.6091203494211186
S1122,NAM-23,0.8434314727783203,
1122,NAM-23,0.8378621339797974,1.4904539078937091
S1122,NAM-23,0.8434314727783203,
S1302,NAM-23,0.8511216044425964,1.6091203494211186
1302,NAM-23,0.8274660706520081,0.9203215311510462
1302,NAM-23,0.8274660706520081,0.9203215311510462
S1302,NAM-23,0.8511216044425964,1.6091203494211186
1122,NAM-23,0.8378621339797974,1.4904539078937091
1254,NAM-83,0.8402431011199951,0.9969437318574137
1108,NAM-83,0.8529800772666931,
1354,NAM-83,0.8335708975791931,0.4255612508046056
1354,NAM-83,0.8335708975791931,0.4255612508046056
1108,NAM-83,0.8529800772666931,
1254,NAM-83,0.8402431011199951,0.9969437318574137
1108,NAM-83,0.8529800772666931,
1354,NAM-83,0.8335708975791931,0.4255612508046056
1254,NAM-83,0.8402431011199951,0.9969437318574137
1254,NAM-83,0.8402431011199951,0.9969437318574137
1108,NAM-83,0.8529800772666931,
1354,NAM-83,0.8335708975791931,0.4255612508046056
1254,NAM-83,0.8402431011199951,0.9969437318574137
1354,NAM-83,0.8335708975791931,0.4255612508046056
1108,NAM-83,0.8529800772666931,
1240,NAM-28,0.8172262907028198,0.8745144198076105
1144,NAM-28,0.7931196093559265,
1144,NAM-28,0.7931196093559265,
1316,NAM-28,0.8403125405311584,0.7906859253257039
1144,NAM-28,0.7931196093559265,
1240,NAM-28,0.8172262907028198,0.8745144198076105
1240,NAM-28,0.8172262907028198,0.8745144198076105
1144,NAM-28,0.7931196093559265,
1316,NAM-28,0.8403125405311584,0.7906859253257039
1316,NAM-28,0.8403125405311584,0.7906859253257039
1240,NAM-28,0.8172262907028198,0.8745144198076105
1144,NAM-28,0.7931196093559265,
1240,NAM-28,0.8172262907028198,0.8745144198076105
1316,NAM-28,0.8403125405311584,0.7906859253257039
1316,NAM-28,0.8403125405311584,0.7906859253257039
S1351,NAM-13,0.8332680463790894,0.7803055532666576
1131,NAM-13,0.8193433880805969,0.6684525476323984
1212,NAM-13,0.8440515398979187,0.37005924224632736
S1131,NAM-13,0.8115048408508301,1.7326009883930737
S1212,NAM-13,0.8420337438583374,
1212,NAM-13,0.8440515398979187,0.37005924224632736
1351,NAM-13,0.831991970539093,0.5979880709309668
S1131,NAM-13,0.8115048408508301,1.7326009883930737
1131,NAM-13,0.8193433880805969,0.6684525476323984
1212,NAM-13,0.8440515398979187,0.37005924224632736
1351,NAM-13,0.831991970539093,0.5979880709309668
S1351,NAM-13,0.8332680463790894,0.7803055532666576
1131,NAM-13,0.8193433880805969,0.6684525476323984
S1212,NAM-13,0.8420337438583374,
1131,NAM-13,0.8193433880805969,0.6684525476323984
1212,NAM-13,0.8440515398979187,0.37005924224632736
S1212,NAM-13,0.8420337438583374,
1351,NAM-13,0.831991970539093,0.5979880709309668
S1351,NAM-13,0.8332680463790894,0.7803055532666576
S1351,NAM-13,0.8332680463790894,0.7803055532666576
S1351,NAM-13,0.8332680463790894,0.7803055532666576
1351,NAM-13,0.831991970539093,0.5979880709309668
1212,NAM-13,0.8440515398979187,0.37005924224632736
1131,NAM-13,0.8193433880805969,0.6684525476323984
S1212,NAM-13,0.8420337438583374,
S1131,NAM-13,0.8115048408508301,1.7326009883930737
S1212,NAM-13,0.8420337438583374,
S1131,NAM-13,0.8115048408508301,1.7326009883930737
S1131,NAM-13,0.8115048408508301,1.7326009883930737
1351,NAM-13,0.831991970539093,0.5979880709309668
1350,NAM-40,0.8518601059913635,
1139,NAM-40,0.8457475304603577,0.6603786448704909
1350,NAM-40,0.8518601059913635,
1217,NAM-40,0.8530736565589905,
1350,NAM-40,0.8518601059913635,
1217,NAM-40,0.8530736565589905,
1350,NAM-40,0.8518601059913635,
1139,NAM-40,0.8457475304603577,0.6603786448704909
1217,NAM-40,0.8530736565589905,
1217,NAM-40,0.8530736565589905,
1139,NAM-40,0.8457475304603577,0.6603786448704909
1217,NAM-40,0.8530736565589905,
1350,NAM-40,0.8518601059913635,
1139,NAM-40,0.8457475304603577,0.6603786448704909
1139,NAM-40,0.8457475304603577,0.6603786448704909
1115,NAM-73,0.8052330017089844,0.6379021034871926
1317,NAM-73,0.8291990160942078,0.5009262403195294
1115,NAM-73,0.8052330017089844,0.6379021034871926
1248,NAM-73,0.816742479801178,0.31637011870674314
1248,NAM-73,0.816742479801178,0.31637011870674314
1248,NAM-73,0.816742479801178,0.31637011870674314
1317,NAM-73,0.8291990160942078,0.5009262403195294
1115,NAM-73,0.8052330017089844,0.6379021034871926
1317,NAM-73,0.8291990160942078,0.5009262403195294
1115,NAM-73,0.8052330017089844,0.6379021034871926
1248,NAM-73,0.816742479801178,0.31637011870674314
